,numPhotos,price,propertyType,size,exterior,rooms,bathrooms,municipality,showAddress,distance,hasVideo,status,newDevelopment,hasPlan,has3DTour,has360,topNewDevelopment,floor,district,neighborhood,hasLift
114,0.7692307692307693,730.0,flat,-0.24,True,0.0,0.0,Madrid,False,-0.26571619940675534,True,good,False,True,False,True,False,4,Villaverde,Los Rosales,False
115,1.1538461538461537,750.0,flat,-0.28,True,0.0,0.0,Madrid,False,-0.19089082384460818,True,good,False,True,False,True,False,3,Villa de Vallecas,Casco Histórico de Vallecas,False
116,0.6923076923076923,680.0,flat,-0.04,True,0.0,0.0,Torrejón de Ardoz,False,0.33379580901349154,True,good,False,True,False,True,False,3,Noroeste,Desconocido,False
117,0.6923076923076923,710.0,flat,0.84,True,1.0,0.0,Parla,False,0.4447421299397187,True,good,False,True,False,True,False,4,Fuentebella-San Felix-El Leguario,Desconocido,False
118,0.6923076923076923,720.0,flat,-0.4,True,0.0,0.0,Madrid,False,-0.25035881733805376,True,good,False,True,False,True,False,1,San Blas,Amposta,False
119,-0.6153846153846154,750.0,studio,-0.56,True,-2.0,0.0,Madrid,False,-0.33436991675437755,False,good,False,False,False,False,False,Desconocido,Tetuán,Valdeacederas,True
120,-0.6153846153846154,695.0,studio,-0.68,True,-2.0,0.0,Madrid,False,0.0026313271457276814,False,good,False,False,False,False,False,Desconocido,Barajas,Casco Histórico de Barajas,True
121,0.9230769230769231,630.0,flat,-0.12,True,-1.0,1.0,El Álamo,False,0.9621567314132619,False,good,True,True,False,False,False,Desconocido,Desconocido,Desconocido,False
122,1.6923076923076923,750.0,flat,1.32,True,1.0,0.0,Algete,False,0.6736197493062864,False,good,False,False,False,False,False,Desconocido,Desconocido,Desconocido,True
123,-1.4615384615384615,730.0,flat,-0.28,True,-1.0,0.0,Madrid,False,-0.1724236915127739,False,good,False,False,False,False,False,2,Villa de Vallecas,Casco Histórico de Vallecas,True
124,0.3076923076923077,600.0,flat,1.32,True,1.0,0.0,Valdemoro,False,0.615299971294613,False,good,False,False,False,False,False,Desconocido,Centro,Desconocido,True
125,-0.23076923076923078,650.0,studio,-0.48,True,-2.0,0.0,Madrid,True,-0.3188690077504545,False,good,False,False,False,False,False,bj,Ciudad Lineal,Pueblo Nuevo,True
126,0.0,750.0,flat,-0.76,False,-1.0,0.0,Madrid,True,-0.5669792364367047,True,good,False,False,False,False,False,bj,Centro,Huertas-Cortes,True
127,0.07692307692307693,730.0,flat,-0.28,True,-1.0,0.0,Rivas-Vaciamadrid,False,0.195627212706918,False,good,False,False,False,False,False,Desconocido,Rivas Futura,Desconocido,True
128,-1.5384615384615385,735.0,studio,-1.08,True,-2.0,0.0,Madrid,True,-0.05420533920199024,False,good,False,False,False,True,False,2,Fuencarral,Las Tablas,True
129,0.6923076923076923,610.0,flat,0.6,False,-1.0,0.0,Pinto,False,0.3455650177016553,True,good,False,True,False,True,False,bj,San José - Buenos Aires,Desconocido,True
130,0.0,580.0,chalet,-0.12,False,1.0,1.0,Los Santos de la Humosa,False,1.2789206774471342,False,good,False,False,False,False,False,Desconocido,Desconocido,Desconocido,True
131,-0.3076923076923077,725.0,flat,-0.28,True,-1.0,0.0,Villanueva del Pardillo,True,0.5485599464166109,False,good,False,True,False,False,False,en,Centro,Desconocido,False
132,0.15384615384615385,750.0,flat,-0.36,True,-1.0,0.0,Madrid,False,-0.34618696775428187,True,good,False,True,False,False,False,1,Carabanchel,Vista Alegre,False
133,0.3076923076923077,750.0,flat,0.52,True,1.0,0.0,Alcalá de Henares,False,0.8295378432685867,True,good,False,True,False,False,False,2,San Isidro - Los Almendros,Desconocido,False
134,-0.3076923076923077,750.0,flat,-0.32,True,-1.0,0.0,Madrid,True,-0.18447995407138074,True,good,False,True,False,False,False,7,Hortaleza,Pinar del Rey,True
135,0.6153846153846154,730.0,flat,0.12,True,1.0,0.0,Parla,False,0.412735623385322,True,good,False,True,False,True,False,3,Reyes,Desconocido,False
136,0.9230769230769231,560.0,flat,-1.24,False,-1.0,0.0,Madrid,False,-0.5595636781169266,True,good,False,True,False,True,False,bj,Centro,Lavapiés-Embajadores,False
137,0.0,700.0,studio,-1.36,True,-2.0,0.0,Madrid,True,-0.5286575447325614,True,good,False,True,False,False,False,Desconocido,Desconocido,Desconocido,True
138,0.7692307692307693,750.0,flat,0.92,True,1.0,0.0,San Fernando de Henares,True,0.12773897234714382,False,good,False,False,False,False,False,2,Parque Roma - Coronas,Desconocido,True
139,0.8461538461538461,730.0,flat,0.52,True,1.0,0.0,Pinto,False,0.3090613338436513,True,good,False,True,False,True,False,3,Parque Europa - Los Pitufos,Desconocido,False
140,0.6923076923076923,730.0,flat,-0.2,True,0.0,0.0,Madrid,False,-0.16716103722131853,True,good,False,True,False,True,False,4,Vicálvaro,Ambroz,False
141,0.5384615384615384,740.0,flat,0.28,True,0.0,0.0,Madrid,False,-0.18926418524543107,True,good,False,True,False,True,False,3,Villaverde,Villaverde Alto,False
142,1.3076923076923077,720.0,flat,0.32,True,0.0,0.0,Madrid,False,-0.23012151947182088,True,good,False,True,False,True,False,2,Villaverde,Los Rosales,False
143,0.9230769230769231,720.0,flat,0.24,True,0.0,0.0,Torrejón de Ardoz,False,0.3545115299971295,True,good,False,True,False,True,False,2,Noroeste,Desconocido,False
144,1.0,740.0,flat,-0.12,True,0.0,0.0,Madrid,False,-0.2719835422447613,True,good,False,True,False,True,False,1,Villaverde,Los Rosales,True
145,0.7692307692307693,720.0,flat,-0.2,True,0.0,0.0,Getafe,False,0.017893024590948235,True,good,False,True,False,True,False,3,La Alhóndiga,Desconocido,False
146,1.7692307692307692,730.0,flat,-0.48,True,0.0,0.0,Madrid,False,-0.3796765859726342,True,good,False,True,False,True,False,3,Puente de Vallecas,San Diego,False
147,-1.0,600.0,duplex,0.92,False,-1.0,0.0,Madrid,False,-0.24390010525308584,True,good,False,True,False,False,False,Desconocido,Desconocido,Desconocido,True
148,-0.9230769230769231,600.0,duplex,0.92,False,-1.0,0.0,Madrid,False,-0.2478231748158071,True,good,False,True,False,True,False,Desconocido,Desconocido,Desconocido,False
149,0.0,725.0,duplex,0.56,True,0.0,0.0,Cobeña,False,0.5184671323318343,False,good,False,False,False,False,False,1,Desconocido,Desconocido,False
150,0.8461538461538461,675.0,flat,0.76,True,1.0,0.0,Aldea del Fresno,False,1.4909578030810449,True,good,False,True,False,True,False,2,Desconocido,Desconocido,False
151,0.07692307692307693,750.0,flat,-0.12,True,-1.0,0.0,San Sebastián de los Reyes,True,0.1680700411443881,False,good,False,False,False,False,False,3,Centro Urbano,Desconocido,True
152,0.0,750.0,duplex,0.88,True,0.0,1.0,Collado Villalba,False,1.070519567505502,False,good,False,False,False,False,False,1,Villalba Estación,Desconocido,False
153,1.0,700.0,flat,-0.12,True,-1.0,0.0,Madrid,False,-0.4290020093770931,False,good,False,False,False,False,False,2,Usera,Almendrales,True
154,1.0,750.0,flat,-0.12,True,0.0,0.0,Madrid,False,-0.1913214046502727,True,good,False,True,False,True,False,3,Villaverde,Villaverde Alto,False
155,0.8461538461538461,730.0,flat,-0.36,True,0.0,0.0,Madrid,False,-0.25471246770643957,True,good,False,True,False,True,False,3,San Blas,Amposta,False
156,1.4615384615384615,650.0,flat,0.16,True,0.0,0.0,Alcalá de Henares,False,0.7790642043823558,True,good,False,True,False,True,False,4,Reyes Católicos,Desconocido,False
157,1.0769230769230769,730.0,flat,0.24,True,0.0,0.0,Madrid,False,-0.2118457563869486,True,good,False,True,False,True,False,1,Villaverde,Villaverde Alto,False
158,1.0,720.0,flat,-0.28,True,0.0,0.0,Madrid,False,-0.2526074059898574,True,good,False,True,False,True,False,2,San Blas,Amposta,False
